    Time   Pump 2       LT     Flow 
    82.10    4.500    4.795    2.795
    82.20    4.500    4.795    2.800
    82.30    4.500    4.795    2.800
    82.40    4.500    4.800    2.800
    82.50    4.500    4.800    2.800
    82.60    4.500    4.800    2.800
    82.70    4.500    4.800    2.800
    82.80    4.500    4.800    2.795
    82.90    4.500    4.805    2.795
    83.00    4.500    4.805    2.795
    83.10    4.500    4.805    2.795
    83.20    4.500    4.805    2.795
    83.30    4.500    4.805    2.795
    83.40    4.500    4.805    2.795
    83.50    4.500    4.810    2.795
    83.60    4.500    4.810    2.795
    83.70    4.500    4.810    2.795
    83.80    4.500    4.810    2.795
    83.90    4.500    4.810    2.795
    84.00    4.500    4.815    2.795
    84.10    4.500    4.815    2.795
    84.20    4.500    4.815    2.790
    84.30    4.500    4.815    2.790
    84.40    4.500    4.820    2.795
    84.50    4.500    4.820    2.795
    84.60    4.500    4.820    2.795
    84.70    4.500    4.825    2.795
    84.80    4.500    4.825    2.795
    84.90    4.500    4.825    2.795
    85.00    4.500    4.825    2.795
    85.10    4.500    4.825    2.800
    85.20    4.500    4.825    2.800
    85.30    4.500    4.830    2.800
    85.40    4.500    4.830    2.800
    85.50    4.500    4.830    2.800
    85.60    4.500    4.835    2.800
    85.70    4.500    4.835    2.805
    85.80    4.500    4.835    2.805
    85.90    4.500    4.835    2.805
    86.00    4.500    4.835    2.805
    86.10    4.500    4.840    2.805
    86.20    4.500    4.840    2.805
    86.30    4.500    4.840    2.805
    86.40    4.500    4.840    2.805
    86.50    4.500    4.840    2.800
    86.60    4.500    4.845    2.805
    86.70    4.500    4.845    2.800
    86.80    4.500    4.845    2.800
    86.90    4.500    4.845    2.800
    87.00    4.500    4.850    2.800
    87.10    4.500    4.850    2.800
    87.20    4.500    4.850    2.800
    87.30    4.500    4.850    2.800
    87.40    4.500    4.850    2.800
    87.50    4.500    4.855    2.805
    87.60    4.500    4.855    2.805
    87.70    4.500    4.855    2.805
    87.80    4.500    4.855    2.805
    87.90    4.500    4.855    2.800
    88.00    4.500    4.860    2.805
    88.10    4.500    4.860    2.805
    88.20    4.500    4.860    2.805
    88.30    4.500    4.860    2.805
    88.40    4.500    4.860    2.805
    88.50    4.500    4.860    2.800
    88.60    4.500    4.865    2.800
    88.70    4.500    4.865    2.800
    88.80    4.500    4.865    2.800
    88.90    4.500    4.865    2.800
    89.00    4.500    4.865    2.805
    89.10    4.500    4.870    2.805
    89.20    4.500    4.870    2.805
    89.30    4.500    4.870    2.805
    89.40    4.500    4.870    2.805
    89.50    4.500    4.870    2.800
    89.60    4.500    4.875    2.800
    89.70    4.500    4.875    2.800
    89.80    4.500    4.875    2.800
    89.90    4.500    4.880    2.800
    90.00    4.500    4.880    2.800
    90.10    4.500    4.880    2.800
    90.20    4.500    4.880    2.800
    90.30    4.500    4.885    2.795
    90.40    4.500    4.885    2.795
    90.50    4.500    4.885    2.795
    90.60    4.500    4.885    2.795
    90.70    4.500    4.890    2.795
    90.80    4.500    4.890    2.800
    90.90    4.500    4.890    2.800
    91.00    4.500    4.890    2.805
    91.10    4.500    4.890    2.800
    91.20    4.500    4.895    2.800
    91.30    4.500    4.895    2.800
    91.40    4.500    4.895    2.800
    91.50    4.500    4.895    2.800
    91.60    4.500    4.895    2.800
    91.70    4.500    4.900    2.800
    91.80    4.500    4.900    2.800
    91.90    4.500    4.900    2.800
    92.00    4.500    4.900    2.800
    92.10    4.500    4.900    2.805
    92.20    4.500    4.900    2.805
    92.30    4.500    4.900    2.810
    92.40    4.500    4.900    2.810
    92.50    4.500    4.900    2.805
    92.60    4.500    4.900    2.810
    92.70    4.500    4.905    2.805
    92.80    4.500    4.905    2.805
    92.90    4.500    4.905    2.805
    93.00    4.500    4.905    2.805
    93.10    4.500    4.910    2.805
    93.20    4.500    4.910    2.805
    93.30    4.500    4.910    2.805
    93.40    4.500    4.910    2.805
    93.50    4.500    4.910    2.805
    93.60    4.500    4.915    2.805
    93.70    4.500    4.915    2.805
    93.80    4.500    4.915    2.805
    93.90    4.500    4.915    2.810
    94.00    4.500    4.915    2.810
    94.10    4.500    4.920    2.805
    94.20    4.500    4.920    2.805
    94.30    4.500    4.920    2.805
    94.40    4.500    4.920    2.805
    94.50    4.500    4.920    2.800
    94.60    4.500    4.925    2.805
    94.70    4.500    4.925    2.805
    94.80    4.500    4.925    2.805
    94.90    4.500    4.925    2.800
    95.00    4.500    4.930    2.800
    95.10    4.500    4.930    2.800
    95.20    4.500    4.930    2.800
    95.30    4.500    4.935    2.800
    95.40    4.500    4.935    2.800
    95.50    4.500    4.935    2.800
    95.60    4.500    4.935    2.805
    95.70    4.500    4.935    2.805
    95.80    4.500    4.935    2.805
    95.90    4.500    4.935    2.805
    96.00    4.500    4.940    2.805
    96.10    4.500    4.940    2.805
    96.20    4.500    4.940    2.805
    96.30    4.500    4.940    2.805
    96.40    4.500    4.940    2.800
    96.50    4.500    4.940    2.800
    96.60    4.500    4.945    2.800
    96.70    4.500    4.945    2.800
    96.80    4.500    4.945    2.800
    96.90    4.500    4.945    2.800
    97.00    4.500    4.945    2.800
    97.10    4.500    4.950    2.805
    97.20    4.500    4.950    2.805
    97.30    4.500    4.950    2.800
    97.40    4.500    4.950    2.800
    97.50    4.500    4.950    2.800
    97.60    4.500    4.950    2.800
    97.70    4.500    4.950    2.805
    97.80    4.500    4.950    2.805
    97.90    4.500    4.950    2.805
    98.00    4.500    4.950    2.805
    98.10    4.500    4.950    2.805
    98.20    4.500    4.955    2.805
    98.30    4.500    4.955    2.805
    98.40    4.500    4.955    2.800
    98.50    4.500    4.955    2.800
    98.60    4.500    4.955    2.800
    98.70    4.500    4.955    2.800
    98.80    4.500    4.960    2.800
    98.90    4.500    4.960    2.800
    99.00    4.500    4.960    2.800
    99.10    4.500    4.960    2.800
    99.20    4.500    4.960    2.800
    99.30    4.500    4.965    2.795
    99.40    4.500    4.965    2.795
    99.50    4.500    4.965    2.795
    99.60    4.500    4.965    2.795
    99.70    4.500    4.965    2.795
    99.80    4.500    4.970    2.795
    99.90    4.500    4.970    2.795
   100.00    4.500    4.970    2.795
   100.10    4.500    4.970    2.795
   100.20    4.500    4.970    2.795
   100.30    4.500    4.975    2.795
   100.40    4.500    4.975    2.795
   100.50    4.500    4.975    2.795
   100.60    4.500    4.975    2.795
   100.70    4.500    4.975    2.795
   100.80    4.500    4.975    2.795
   100.90    4.500    4.975    2.795
   101.00    4.500    4.980    2.795
   101.10    4.500    4.980    2.795
   101.20    4.500    4.980    2.790
   101.30    4.500    4.980    2.795
   101.40    4.500    4.980    2.795
   101.50    4.500    4.985    2.795
   101.60    4.500    4.985    2.790
   101.70    4.500    4.985    2.790
   101.80    4.500    4.985    2.790
   101.90    4.500    4.985    2.790
   102.00    4.500    4.985    2.790
   102.10    4.500    4.985    2.790
   102.20    4.500    4.990    2.790
   102.30    4.500    4.990    2.790
   102.40    4.500    4.990    2.795
   102.50    4.500    4.990    2.795
   102.60    4.500    4.990    2.795
   102.70    4.500    4.995    2.795
   102.80    4.500    4.995    2.800
   102.90    4.500    4.995    2.800
   103.00    4.500    4.995    2.800
   103.10    4.500    4.995    2.800
   103.20    4.500    4.995    2.800
   103.30    4.500    4.995    2.805
   103.40    4.500    4.995    2.805
   103.50    4.500    5.000    2.805
   103.60    4.500    5.000    2.805
   103.70    4.500    5.000    2.805
   103.80    4.500    5.000    2.805
   103.90    4.500    5.000    2.805
   104.00    4.500    5.000    2.805
   104.10    4.500    5.000    2.805
   104.20    4.500    5.005    2.805
   104.30    4.500    5.005    2.805
   104.40    4.500    5.005    2.805
   104.50    4.500    5.005    2.805
   104.60    4.500    5.005    2.805
   104.70    4.500    5.005    2.800
   104.80    4.500    5.010    2.800
   104.90    4.500    5.010    2.800
   105.00    4.500    5.010    2.800
   105.10    4.500    5.010    2.805
   105.20    4.500    5.010    2.805
   105.30    4.500    5.015    2.800
   105.40    4.500    5.015    2.805
   105.50    4.500    5.015    2.800
   105.60    4.500    5.015    2.805
   105.70    4.500    5.015    2.805
   105.80    4.500    5.015    2.805
   105.90    4.500    5.020    2.805
   106.00    4.500    5.020    2.805
   106.10    4.500    5.020    2.805
   106.20    4.500    5.020    2.800
   106.30    4.500    5.020    2.800
   106.40    4.500    5.025    2.800
   106.50    4.500    5.025    2.800
   106.60    4.500    5.025    2.795
   106.70    4.500    5.025    2.795
   106.80    4.500    5.030    2.795
   106.90    4.500    5.030    2.795
   107.00    4.500    5.030    2.795
   107.10    4.500    5.030    2.800
   107.20    4.500    5.030    2.800
   107.30    4.500    5.030    2.800
   107.40    4.500    5.030    2.800
   107.50    4.500    5.030    2.800
   107.60    4.500    5.030    2.800
   107.70    4.500    5.035    2.800
   107.80    4.500    5.035    2.800
   107.90    4.500    5.035    2.800
   108.00    4.500    5.035    2.800
   108.10    4.500    5.035    2.800
   108.20    4.500    5.040    2.800
   108.30    4.500    5.040    2.800
   108.40    4.500    5.040    2.800
   108.50    4.500    5.040    2.800
   108.60    4.500    5.045    2.795
   108.70    4.500    5.045    2.795
   108.80    4.500    5.045    2.795
   108.90    4.500    5.045    2.795
   109.00    4.500    5.045    2.795
   109.10    4.500    5.050    2.800
   109.20    4.500    5.050    2.800
   109.30    4.500    5.050    2.795
   109.40    4.500    5.050    2.795
   109.50    4.500    5.050    2.800
   109.60    4.500    5.055    2.800
   109.70    4.500    5.055    2.800
   109.80    4.500    5.055    2.800
   109.90    4.500    5.055    2.800
   110.00    4.500    5.055    2.800
   110.10    4.500    5.055    2.800
   110.20    4.500    5.060    2.800
   110.30    4.500    5.060    2.800
   110.40    4.500    5.060    2.800
   110.50    4.500    5.060    2.800
   110.60    4.500    5.065    2.800
   110.70    4.500    5.065    2.800
   110.80    4.500    5.065    2.800
   110.90    4.500    5.065    2.800
   111.00    4.500    5.070    2.800
   111.10    4.500    5.070    2.800
   111.20    4.500    5.070    2.800
   111.30    4.500    5.070    2.800
   111.40    4.500    5.070    2.800
   111.50    4.500    5.070    2.800
   111.60    4.500    5.070    2.800
   111.70    4.500    5.070    2.800
   111.80    4.500    5.070    2.800
   111.90    4.500    5.070    2.805
   112.00    4.500    5.075    2.805
   112.10    4.500    5.075    2.805
   112.20    4.500    5.075    2.805
   112.30    4.500    5.075    2.805
   112.40    4.500    5.075    2.800
   112.50    4.500    5.080    2.805
   112.60    4.500    5.080    2.805
   112.70    4.500    5.080    2.800
   112.80    4.500    5.080    2.800
   112.90    4.500    5.080    2.800
   113.00    4.500    5.085    2.800
   113.10    4.500    5.085    2.800
   113.20    4.500    5.085    2.800
   113.30    4.500    5.085    2.800
   113.40    4.500    5.085    2.800
   113.50    4.500    5.085    2.800
   113.60    4.500    5.090    2.800
   113.70    4.500    5.090    2.800
   113.80    4.500    5.090    2.805
   113.90    4.500    5.090    2.805
   114.00    4.500    5.095    2.805
   114.10    4.500    5.095    2.805
   114.20    4.500    5.095    2.805
   114.30    4.500    5.095    2.805
   114.40    4.500    5.095    2.805
   114.50    4.500    5.095    2.805
   114.60    4.500    5.095    2.805
   114.70    4.500    5.100    2.805
   114.80    4.500    5.100    2.805
   114.90    4.500    5.100    2.805
   115.00    4.500    5.100    2.805
   115.10    4.500    5.100    2.805
   115.20    4.500    5.100    2.810
   115.30    4.500    5.105    2.810
   115.40    4.500    5.105    2.805
   115.50    4.500    5.105    2.805
   115.60    4.500    5.105    2.805
   115.70    4.500    5.105    2.805
   115.80    4.500    5.105    2.805
   115.90    4.500    5.105    2.805
   116.00    4.500    5.105    2.805
   116.10    4.500    5.105    2.805
   116.20    4.500    5.110    2.805
   116.30    4.500    5.110    2.805
   116.40    4.500    5.110    2.800
   116.50    4.500    5.110    2.805
   116.60    4.500    5.110    2.805
   116.70    4.500    5.110    2.805
   116.80    4.500    5.115    2.805
   116.90    4.500    5.115    2.800
   117.00    4.500    5.115    2.800
   117.10    4.500    5.115    2.800
   117.20    4.500    5.120    2.800
   117.30    4.500    5.120    2.800
   117.40    4.500    5.120    2.800
   117.50    4.500    5.120    2.800
   117.60    4.500    5.120    2.800
   117.70    4.500    5.120    2.800
   117.80    4.500    5.125    2.800
   117.90    4.500    5.125    2.800
   118.00    4.500    5.125    2.800
   118.10    4.500    5.125    2.800
   118.20    4.500    5.125    2.800
   118.30    4.500    5.125    2.800
