    Time   Pump 2       LT     Flow 
   441.20    5.000    6.220    2.950
   441.30    5.000    6.220    2.955
   441.40    5.000    6.220    2.955
   441.50    5.000    6.220    2.955
   441.60    5.000    6.220    2.955
   441.70    5.000    6.220    2.955
   441.80    5.000    6.220    2.960
   441.90    5.000    6.220    2.955
   442.00    5.000    6.220    2.955
   442.10    5.000    6.225    2.950
   442.20    5.000    6.225    2.950
   442.30    5.000    6.225    2.950
   442.40    5.000    6.225    2.950
   442.50    5.000    6.225    2.950
   442.60    5.000    6.225    2.950
   442.70    5.000    6.225    2.950
   442.80    5.000    6.225    2.950
   442.90    5.000    6.225    2.950
   443.00    5.000    6.230    2.950
   443.10    5.000    6.230    2.950
   443.20    5.000    6.230    2.950
   443.30    5.000    6.230    2.950
   443.40    5.000    6.230    2.950
   443.50    5.000    6.230    2.950
   443.60    5.000    6.230    2.950
   443.70    5.000    6.230    2.950
   443.80    5.000    6.230    2.955
   443.90    5.000    6.235    2.955
   444.00    5.000    6.235    2.955
   444.10    5.000    6.235    2.955
   444.20    5.000    6.235    2.950
   444.30    5.000    6.235    2.955
   444.40    5.000    6.235    2.955
   444.50    5.000    6.235    2.955
   444.60    5.000    6.235    2.955
   444.70    5.000    6.235    2.955
   444.80    5.000    6.235    2.955
   444.90    5.000    6.240    2.955
   445.00    5.000    6.240    2.950
   445.10    5.000    6.240    2.950
   445.20    5.000    6.240    2.955
   445.30    5.000    6.240    2.955
   445.40    5.000    6.240    2.950
   445.50    5.000    6.240    2.950
   445.60    5.000    6.245    2.950
   445.70    5.000    6.245    2.950
   445.80    5.000    6.245    2.950
   445.90    5.000    6.245    2.945
   446.00    5.000    6.245    2.945
   446.10    5.000    6.245    2.950
   446.20    5.000    6.245    2.950
   446.30    5.000    6.245    2.950
   446.40    5.000    6.250    2.955
   446.50    5.000    6.250    2.950
   446.60    5.000    6.250    2.950
   446.70    5.000    6.250    2.955
   446.80    5.000    6.250    2.950
   446.90    5.000    6.250    2.950
   447.00    5.000    6.255    2.950
   447.10    5.000    6.255    2.950
   447.20    5.000    6.255    2.950
   447.30    5.000    6.255    2.950
   447.40    5.000    6.255    2.945
   447.50    5.000    6.255    2.945
   447.60    5.000    6.255    2.945
   447.70    5.000    6.255    2.945
   447.80    5.000    6.255    2.945
   447.90    5.000    6.260    2.945
   448.00    5.000    6.260    2.945
   448.10    5.000    6.260    2.945
   448.20    5.000    6.260    2.945
   448.30    5.000    6.260    2.945
   448.40    5.000    6.260    2.945
   448.50    5.000    6.260    2.945
   448.60    5.000    6.260    2.945
   448.70    5.000    6.260    2.945
   448.80    5.000    6.265    2.945
   448.90    5.000    6.265    2.945
   449.00    5.000    6.265    2.945
   449.10    5.000    6.265    2.945
   449.20    5.000    6.265    2.945
   449.30    5.000    6.265    2.945
   449.40    5.000    6.270    2.940
   449.50    5.000    6.270    2.940
   449.60    5.000    6.270    2.945
   449.70    5.000    6.270    2.945
   449.80    5.000    6.270    2.940
   449.90    5.000    6.270    2.940
   450.00    5.000    6.270    2.940
   450.10    5.000    6.270    2.940
   450.20    5.000    6.275    2.935
   450.30    5.000    6.275    2.940
   450.40    5.000    6.275    2.940
   450.50    5.000    6.275    2.940
   450.60    5.000    6.275    2.940
   450.70    5.000    6.275    2.940
   450.80    5.000    6.275    2.940
   450.90    5.000    6.275    2.945
   451.00    5.000    6.280    2.945
   451.10    5.000    6.280    2.945
   451.20    5.000    6.280    2.945
   451.30    5.000    6.280    2.945
   451.40    5.000    6.280    2.945
   451.50    5.000    6.280    2.940
   451.60    5.000    6.280    2.945
   451.70    5.000    6.280    2.940
   451.80    5.000    6.280    2.940
   451.90    5.000    6.285    2.940
   452.00    5.000    6.285    2.945
   452.10    5.000    6.285    2.945
   452.20    5.000    6.285    2.945
   452.30    5.000    6.285    2.945
   452.40    5.000    6.285    2.945
   452.50    5.000    6.285    2.945
   452.60    5.000    6.285    2.945
   452.70    5.000    6.290    2.940
   452.80    5.000    6.290    2.940
   452.90    5.000    6.290    2.940
   453.00    5.000    6.290    2.940
   453.10    5.000    6.290    2.940
   453.20    5.000    6.290    2.940
   453.30    5.000    6.290    2.940
   453.40    5.000    6.290    2.945
   453.50    5.000    6.290    2.945
   453.60    5.000    6.290    2.940
   453.70    5.000    6.290    2.940
   453.80    5.000    6.290    2.940
   453.90    5.000    6.295    2.940
   454.00    5.000    6.295    2.940
   454.10    5.000    6.295    2.940
   454.20    5.000    6.295    2.940
   454.30    5.000    6.295    2.940
   454.40    5.000    6.295    2.940
   454.50    5.000    6.295    2.940
   454.60    5.000    6.295    2.940
   454.70    5.000    6.300    2.940
   454.80    5.000    6.300    2.940
   454.90    5.000    6.300    2.940
   455.00    5.000    6.300    2.940
   455.10    5.000    6.300    2.945
   455.20    5.000    6.300    2.945
   455.30    5.000    6.300    2.940
   455.40    5.000    6.300    2.940
   455.50    5.000    6.305    2.940
   455.60    5.000    6.305    2.940
   455.70    5.000    6.305    2.940
   455.80    5.000    6.305    2.945
   455.90    5.000    6.305    2.940
   456.00    5.000    6.305    2.945
   456.10    5.000    6.305    2.945
   456.20    5.000    6.310    2.940
   456.30    5.000    6.310    2.940
   456.40    5.000    6.310    2.945
   456.50    5.000    6.310    2.945
   456.60    5.000    6.315    2.945
   456.70    5.000    6.315    2.945
   456.80    5.000    6.315    2.945
   456.90    5.000    6.315    2.945
   457.00    5.000    6.315    2.945
   457.10    5.000    6.315    2.945
   457.20    5.000    6.320    2.945
   457.30    5.000    6.320    2.950
   457.40    5.000    6.320    2.950
   457.50    5.000    6.325    2.950
   457.60    5.000    6.325    2.950
   457.70    5.000    6.325    2.950
   457.80    5.000    6.325    2.950
   457.90    5.000    6.330    2.950
   458.00    5.000    6.330    2.950
   458.10    5.000    6.330    2.950
   458.20    5.000    6.330    2.950
   458.30    5.000    6.330    2.950
   458.40    5.000    6.330    2.950
   458.50    5.000    6.335    2.950
   458.60    5.000    6.335    2.945
   458.70    5.000    6.335    2.945
   458.80    5.000    6.335    2.950
   458.90    5.000    6.335    2.950
   459.00    5.000    6.335    2.950
   459.10    5.000    6.340    2.945
   459.20    5.000    6.340    2.945
   459.30    5.000    6.340    2.945
   459.40    5.000    6.340    2.945
   459.50    5.000    6.340    2.945
   459.60    5.000    6.340    2.950
   459.70    5.000    6.340    2.950
   459.80    5.000    6.340    2.950
   459.90    5.000    6.340    2.945
   460.00    5.000    6.340    2.950
   460.10    5.000    6.340    2.950
   460.20    5.000    6.345    2.950
   460.30    5.000    6.345    2.950
   460.40    5.000    6.345    2.950
   460.50    5.000    6.345    2.950
   460.60    5.000    6.345    2.950
   460.70    5.000    6.345    2.950
   460.80    5.000    6.345    2.950
   460.90    5.000    6.345    2.950
   461.00    5.000    6.345    2.950
   461.10    5.000    6.345    2.950
   461.20    5.000    6.345    2.950
   461.30    5.000    6.345    2.950
   461.40    5.000    6.350    2.950
   461.50    5.000    6.350    2.950
   461.60    5.000    6.350    2.950
   461.70    5.000    6.350    2.955
   461.80    5.000    6.350    2.955
   461.90    5.000    6.350    2.955
   462.00    5.000    6.350    2.955
   462.10    5.000    6.350    2.955
   462.20    5.000    6.350    2.960
   462.30    5.000    6.350    2.960
   462.40    5.000    6.350    2.960
   462.50    5.000    6.355    2.955
   462.60    5.000    6.350    2.955
   462.70    5.000    6.355    2.955
   462.80    5.000    6.355    2.955
   462.90    5.000    6.355    2.955
   463.00    5.000    6.355    2.955
   463.10    5.000    6.355    2.950
   463.20    5.000    6.355    2.950
   463.30    5.000    6.355    2.950
   463.40    5.000    6.355    2.950
   463.50    5.000    6.355    2.950
   463.60    5.000    6.355    2.950
   463.70    5.000    6.355    2.950
   463.80    5.000    6.355    2.950
   463.90    5.000    6.355    2.950
   464.00    5.000    6.355    2.950
   464.10    5.000    6.360    2.950
   464.20    5.000    6.355    2.950
   464.30    5.000    6.360    2.950
   464.40    5.000    6.360    2.950
   464.50    5.000    6.360    2.955
   464.60    5.000    6.360    2.955
   464.70    5.000    6.360    2.955
   464.80    5.000    6.360    2.955
   464.90    5.000    6.360    2.955
   465.00    5.000    6.360    2.955
   465.10    5.000    6.360    2.955
   465.20    5.000    6.360    2.955
   465.30    5.000    6.360    2.950
   465.40    5.000    6.360    2.950
   465.50    5.000    6.365    2.955
   465.60    5.000    6.365    2.955
   465.70    5.000    6.365    2.955
   465.80    5.000    6.365    2.955
   465.90    5.000    6.365    2.955
   466.00    5.000    6.365    2.960
   466.10    5.000    6.365    2.955
   466.20    5.000    6.365    2.955
   466.30    5.000    6.365    2.955
   466.40    5.000    6.365    2.955
   466.50    5.000    6.365    2.955
   466.60    5.000    6.365    2.955
   466.70    5.000    6.370    2.955
   466.80    5.000    6.370    2.955
   466.90    5.000    6.370    2.955
   467.00    5.000    6.370    2.955
   467.10    5.000    6.370    2.955
   467.20    5.000    6.370    2.960
   467.30    5.000    6.370    2.960
   467.40    5.000    6.370    2.960
   467.50    5.000    6.370    2.960
   467.60    5.000    6.370    2.960
   467.70    5.000    6.370    2.960
   467.80    5.000    6.370    2.960
   467.90    5.000    6.375    2.960
   468.00    5.000    6.375    2.955
   468.10    5.000    6.375    2.960
   468.20    5.000    6.375    2.960
   468.30    5.000    6.375    2.960
   468.40    5.000    6.375    2.960
   468.50    5.000    6.375    2.960
   468.60    5.000    6.375    2.960
   468.70    5.000    6.375    2.960
   468.80    5.000    6.375    2.960
   468.90    5.000    6.380    2.965
   469.00    5.000    6.380    2.965
   469.10    5.000    6.380    2.965
   469.20    5.000    6.380    2.965
   469.30    5.000    6.380    2.965
   469.40    5.000    6.380    2.965
   469.50    5.000    6.380    2.960
   469.60    5.000    6.380    2.960
   469.70    5.000    6.380    2.960
   469.80    5.000    6.380    2.960
   469.90    5.000    6.380    2.960
   470.00    5.000    6.380    2.960
   470.10    5.000    6.385    2.960
   470.20    5.000    6.385    2.960
   470.30    5.000    6.385    2.960
   470.40    5.000    6.385    2.955
   470.50    5.000    6.385    2.960
   470.60    5.000    6.385    2.960
   470.70    5.000    6.385    2.955
   470.80    5.000    6.385    2.960
   470.90    5.000    6.385    2.960
   471.00    5.000    6.385    2.965
   471.10    5.000    6.385    2.965
   471.20    5.000    6.390    2.965
   471.30    5.000    6.390    2.965
   471.40    5.000    6.390    2.960
   471.50    5.000    6.390    2.960
   471.60    5.000    6.390    2.960
   471.70    5.000    6.390    2.960
   471.80    5.000    6.390    2.955
   471.90    5.000    6.390    2.955
   472.00    5.000    6.390    2.955
   472.10    5.000    6.390    2.955
   472.20    5.000    6.390    2.955
   472.30    5.000    6.390    2.955
   472.40    5.000    6.390    2.955
   472.50    5.000    6.390    2.955
   472.60    5.000    6.390    2.955
   472.70    5.000    6.390    2.955
   472.80    5.000    6.395    2.955
   472.90    5.000    6.395    2.955
   473.00    5.000    6.395    2.955
   473.10    5.000    6.395    2.955
   473.20    5.000    6.395    2.955
   473.30    5.000    6.395    2.955
   473.40    5.000    6.395    2.955
   473.50    5.000    6.395    2.955
   473.60    5.000    6.395    2.955
   473.70    5.000    6.395    2.955
   473.80    5.000    6.395    2.955
   473.90    5.000    6.400    2.955
   474.00    5.000    6.395    2.955
   474.10    5.000    6.400    2.955
   474.20    5.000    6.400    2.960
   474.30    5.000    6.400    2.960
   474.40    5.000    6.400    2.960
   474.50    5.000    6.400    2.965
   474.60    5.000    6.400    2.965
   474.70    5.000    6.400    2.970
   474.80    5.000    6.400    2.970
   474.90    5.000    6.400    2.970
   475.00    5.000    6.400    2.970
   475.10    5.000    6.400    2.970
   475.20    5.000    6.405    2.970
   475.30    5.000    6.405    2.970
   475.40    5.000    6.405    2.970
   475.50    5.000    6.405    2.970
   475.60    5.000    6.405    2.965
   475.70    5.000    6.405    2.965
   475.80    5.000    6.405    2.960
   475.90    5.000    6.405    2.960
   476.00    5.000    6.405    2.960
   476.10    5.000    6.405    2.960
   476.20    5.000    6.405    2.965
   476.30    5.000    6.405    2.965
   476.40    5.000    6.410    2.965
   476.50    5.000    6.410    2.960
   476.60    5.000    6.410    2.960
   476.70    5.000    6.410    2.960
   476.80    5.000    6.410    2.960
   476.90    5.000    6.410    2.960
   477.00    5.000    6.410    2.960
   477.10    5.000    6.410    2.960
   477.20    5.000    6.410    2.960
   477.30    5.000    6.410    2.960
   477.40    5.000    6.410    2.960
